tag_id,count
374315,75
820612,75
672988,75
5719183,75
55766003,75
56062341,75
736998,75
71242,75
415749,74
55806976,74
509290,74
9785400,74
56038999,74
9781852,74
55777546,74
368962,74
800001344,74
392526,74
56043618,74
55807598,74
307745,74
55757311,74
133760,74
380811,74
3939064,74
55787185,74
420735,74
55872601,74
41518109,74
56070835,74
396323,74
9782552,74
260480,74
3327072,74
800002546,74
129866,74
55825853,74
370366,74
35285,74
267195,74
704037,74
56081556,74
55768202,74
28505,74
410684,74
30363,74
56059927,74
659381,74
573494,74
55786603,74
779604,73
5466797,73
542480,73
62887,73
702418,73
193772,73
4082433,73
101210,73
560874,73
561698,73
4515948,73
111398,73
33256,73
465799,73
27609,73
55773122,73
380984,73
55862620,73
674242,73
194579,73
55793934,73
5168648,73
35078,73
56098258,73
4207845,73
55831792,73
10709778,73
55771610,73
14926639,73
55837397,73
815006,73
4385482,73
639743,73
705049,72
55779566,72
3705279,72
55787988,72
738739,72
59956,72
432976,72
55751942,72
9492037,72
13138031,72
1357240,72
597202,72
377564,72
255836,72
56089490,72
9628729,72
56087350,72
37623695,72
56036375,72
100644,72
94640,72
736588,72
422287,72
73444,72
55813094,72
690401,72
55837676,72
637048,72
75872,72
226946,72
41461758,72
55808997,72
600202,72
800002594,72
472659,72
403827,72
721736,72
436873,72
86785,72
55842692,72
56037508,72
624173,72
276063,72
4366600,72
56062038,71
55864001,71
55801405,71
55855016,71
371697,71
55742160,71
150594,71
15636897,71
820332,71
383359,71
5697641,71
4634733,71
55765156,71
43871,71
56088265,71
9591159,71
56057981,71
449753,71
762336,71
267349,71
5358236,71
55753321,71
121623,71
704463,71
55834834,71
227087,71
3327775,71
55768420,71
288323,71
482193,71
79367,71
84445,71
55813257,71
615755,71
674824,71
56064644,71
56083510,71
410979,71
55846701,71
754346,71
55771611,71
5926032,71
410703,71
3666276,71
101444,71
55800995,71
55817031,71
377673,71
55789560,71
59713,71
50003081,71
56062914,71
3434115,70
9740433,70
46551,70
58028,70
55816307,70
814943,70
681623,70
3750728,70
55823557,70
496637,70
56040402,70
59349,70
9778228,70
56032022,70
55826936,70
55851814,70
528332,70
597779,70
4125933,70
55843381,70
84507,70
9746750,70
55815433,70
9807101,70
9832256,70
9584857,70
56024778,70
450637,70
5201959,70
55748909,70
5220731,70
236126,70
55804303,70
4539599,70
100956,70
50018999,70
722217,70
3861055,70
569372,70
5039449,70
56085852,70
55863041,70
37629145,70
46244,70
685450,70
56065791,70
605835,70
15571912,70
56094560,70
83958,70
55849232,70
867301,70
9830450,70
800002697,70
126962,69
55764488,69
369747,69
631787,69
740560,69
825377,69
9567889,69
476938,69
92701,69
14445792,69
61117,69
436510,69
9792626,69
55778154,69
27888,69
83737,69
94194,69
56078971,69
769432,69
56086682,69
3776205,69
56091280,69
56054338,69
806698,69
9873019,69
56047363,69
679512,69
147556,69
55783297,69
9872788,69
55774683,69
422046,69
9594939,69
765480,69
55761271,69
800000716,69
55766617,69
1357176,69
273222,69
216801,69
56094694,69
648205,68
78285,68
55787092,68
9780377,68
10099242,68
86414,68
9781936,68
55762106,68
55785357,68
84536,68
56087643,68
41319,68
24233,68
44025,68
55856993,68
800000913,68
213037,68
4352390,68
9605449,68
42874,68
56088887,68
50018916,68
54657,68
705835,68
56072915,68
55761832,68
800000436,68
59549,68
55765255,68
55820205,68
40561,68
541947,68
287755,68
55807453,68
9593528,68
685749,68
404755,68
800001492,68
55738866,68
1355652,68
743219,67
457013,67
50018954,67
845822,67
3418538,67
223668,67
84165,67
96544,67
379553,67
55751905,67
55864707,67
5737610,67
188744,67
216542,67
63974,67
828377,67
114470,67
819454,67
835660,67
800002366,67
55766781,67
56047486,67
191813,67
664447,67
56027175,67
63463,67
55772756,67
55770300,67
55799043,67
41379624,67
37624211,67
55784143,67
50027802,67
55784152,67
3774344,67
50155,67
308336,67
87633,67
56093254,67
55790234,67
559726,67
102111,67
9858303,67
665785,67
67961,67
56079783,67
55828447,67
102019,67
55802499,67
429993,67
34082955,66
5744684,66
607310,66
50023198,66
775769,66
800000984,66
75072,66
55737565,66
813871,66
13552136,66
9484261,66
50027327,66
51407,66
10508890,66
54933,66
5890719,66
55767043,66
55752567,66
284357,66
161608,66
9549329,66
56067868,66
55852323,66
849817,66
60231,66
59839,66
50024417,66
56092533,66
709221,66
3323700,66
401595,66
800002389,66
9714004,66
5763266,66
15098815,66
4468418,66
55765389,66
9827236,66
111620,66
55813979,66
9594535,66
3412205,66
460222,66
55779250,66
372585,65
4920358,65
55753525,65
3883966,65
55859529,65
55845539,65
232763,65
194903,65
463749,65
50015455,65
229775,65
296034,65
55820715,65
65901,65
9592723,65
94541,65
56033251,65
195312,65
55776873,65
742242,65
56094862,65
9612803,65
3422506,65
682742,65
490411,65
654473,65
5210111,65
831241,65
101038,65
55744713,65
5069092,65
55862985,65
94378,65
800000516,65
55807556,65
800001734,65
55788680,65
5172868,65
614211,65
57183,65
835691,65
800001679,65
37743048,65
9719488,65
668461,65
38892454,65
9565389,65
96048,65
64824,64
56056989,64
56065471,64
370573,64
805575,64
81230,64
46374,64
102622,64
865504,64
377653,64
374791,64
130145,64
9779286,64
552378,64
56079965,64
55744846,64
9613493,64
228973,64
242245,64
9696280,64
307687,64
493203,64
221263,64
756486,64
751453,64
56037507,64
55859979,64
3327355,64
56072460,64
370372,64
388432,64
579349,64
13851012,64
55823234,64
56045900,64
547481,64
55769675,64
5137422,64
9781890,64
4374268,64
715952,64
621442,64
548893,64
634553,64
264681,64
55848265,64
55789555,64
64859,64
800001087,64
73463,64
850945,64
55816697,64
3672240,64
800000702,64
55744850,64
842060,64
441638,63
4143893,63
169308,63
839231,63
377969,63
800000274,63
636105,63
55765136,63
55762487,63
555562,63
574586,63
55814461,63
55802392,63
634334,63
55803155,63
55825899,63
9679285,63
856258,63
518548,63
55824989,63
225758,63
572595,63
99904,63
555574,63
653407,63
55762460,63
418041,63
3542542,63
103688,63
450640,63
55744605,63
751277,63
72530,63
55395,63
6027902,63
863141,63
5763265,63
50105,63
583304,63
472627,63
56056928,63
9774190,63
41909,63
55786001,63
14432637,63
15311360,63
4183959,63
9599603,63
120024,63
591135,63
56094546,63
460177,63
55790654,63
55793619,62
55824249,62
35094,62
456835,62
400177,62
24439,62
14107347,62
9866950,62
55751788,62
56071841,62
860256,62
704431,62
55803020,62
96245,62
826478,62
63153,62
56075666,62
55747182,62
55751045,62
409728,62
626155,62
55848286,62
101894,62
55806977,62
4116198,62
56076694,62
9607826,62
55762560,62
9864843,62
750270,62
4451177,62
3514598,62
9594835,62
216536,62
55751874,62
289040,62
292900,62
9792712,62
56064359,62
9597734,62
693809,62
859566,62
56078429,62
9599721,62
3609063,62
490557,62
55747273,62
41142,62
55831201,62
764469,62
379063,61
55825637,61
54854,61
511025,61
261487,61
100894,61
375671,61
243260,61
85209,61
529309,61
55861793,61
763315,61
56093292,61
41694054,61
863259,61
59648,61
620493,61
61503,61
55859507,61
55813037,61
640985,61
9780367,61
3326412,61
9613751,61
186124,61
557912,61
83754,61
781891,61
82848,61
56038829,61
56074446,61
798670,61
815892,61
55819846,61
422621,61
56085619,61
96031,61
4637946,61
55838349,61
259833,61
56055869,61
101418,61
4824490,61
260694,61
416702,61
3422389,61
9767027,61
307227,61
56095787,61
55837540,61
92540,61
55735700,61
4693204,61
101017,61
437359,61
55812680,61
269191,61
55243,61
628672,61
5189323,61
55798489,61
55742290,61
101929,61
55775033,61
9778151,61
5467210,61
807300,61
56079963,60
850674,60
23057,60
56041416,60
55834589,60
26912,60
55817359,60
42325,60
800000855,60
55814944,60
55828498,60
832875,60
55801156,60
399629,60
296869,60
55746730,60
285752,60
812703,60
10442613,60
55859866,60
55766608,60
228012,60
579081,60
582738,60
75149,60
488877,60
55762391,60
55824198,60
9598807,60
737862,60
55740813,60
486563,60
55753824,60
589472,60
377048,60
9623140,60
582352,60
56074706,60
405869,60
863953,60
587631,60
633516,60
5976773,60
717253,60
9597258,60
37771321,59
3390558,59
499140,59
3530421,59
373488,59
772184,59
55735252,59
55750409,59
193831,59
56092154,59
3883998,59
41439546,59
377177,59
722893,59
105833,59
9677624,59
55839249,59
5330311,59
787956,59
161897,59
56089302,59
230360,59
3325674,59
9781575,59
91950,59
56029032,59
182326,59
55822992,59
4854695,59
26342,59
825949,59
55862967,59
50017182,59
732718,59
698208,59
55788677,59
510256,59
9824023,59
49578,59
4569902,59
366617,59
56027512,59
55771270,59
14188841,59
55817071,59
302257,59
5859139,59
55788406,59
9831769,59
669720,59
705829,59
55799963,59
80202,59
55861889,59
5930326,59
4812789,59
491316,59
725852,59
55744115,59
430528,59
55744502,59
374232,59
514528,59
36927,59
3368041,59
3936378,59
56055758,59
698018,59
531316,59
3827359,59
55814761,58
5597011,58
10287636,58
213895,58
556006,58
9592621,58
178301,58
14708214,58
481832,58
55859517,58
571775,58
731228,58
59424,58
55851206,58
536916,58
4261531,58
617893,58
55793959,58
59563,58
55842892,58
37741306,58
122417,58
221705,58
159978,58
9595048,58
42692,58
567235,58
11823136,58
56034854,58
654592,58
4523347,58
55749812,58
9594441,58
98398,58
55747235,58
55827797,58
3581630,58
610729,58
9603542,58
45035,58
55805118,58
55860835,58
369340,58
9786946,58
41679996,58
257405,58
55767827,58
55850131,58
690096,58
56086324,58
9597719,58
19847,58
800003550,58
37612735,58
55856551,58
55779489,58
171118,58
382416,58
375572,58
55858401,58
736557,58
159963,58
55860810,57
55798135,57
34722083,57
498594,57
128912,57
540669,57
418260,57
261099,57
51943,57
3456896,57
100456,57
379697,57
5890863,57
55800436,57
800000454,57
56026665,57
145702,57
56088061,57
385698,57
98125,57
55831705,57
5960248,57
9781836,57
787777,57
56064520,57
5419793,57
55748940,57
94313,57
595573,57
438609,57
55807779,57
15041956,57
603839,57
512355,57
10766979,57
736832,57
399402,57
55814977,57
20651,57
55822261,57
6014736,57
4547605,57
1354864,57
9779192,57
50011536,57
3562321,57
55787226,57
53232,57
89595,57
55799013,57
5900828,57
708755,57
4934277,57
71175,57
7668718,57
85854,57
54890,57
55804814,56
55860723,56
50002071,56
9759764,56
563267,56
539673,56
41688240,56
607030,56
15086380,56
269820,56
55855532,56
85344,56
582503,56
642676,56
4762741,56
55825389,56
197080,56
41668025,56
4249103,56
4480887,56
9630561,56
55861687,56
641735,56
634610,56
540598,56
41440330,56
55746820,56
10644432,56
102580,56
371115,56
101419,56
161044,56
49304,56
37726889,56
112885,56
55777219,56
29792,56
371508,56
25480,56
508129,56
726501,56
591764,56
56076437,56
147708,56
63916,56
9486965,56
55833164,56
663223,56
72561,56
55746455,56
83716,56
37627522,56
55780129,56
55784725,56
56080717,56
792211,56
800001692,56
4641110,56
56079313,56
55816750,56
81257,56
226969,56
55756325,56
35261,56
5544951,56
4397117,56
55856017,56
9583884,56
379647,56
9593760,56
59477,56
55855218,56
6112755,56
56046543,55
55824261,55
382142,55
717664,55
56059142,55
37635482,55
4109981,55
4423109,55
55856078,55
55741928,55
55849577,55
55744813,55
435119,55
91205,55
70784,55
55830174,55
4999032,55
9584096,55
56081775,55
3326768,55
55837180,55
55852959,55
549688,55
56092631,55
29672,55
255884,55
75580,55
800001639,55
9497132,55
770838,55
34373,55
800002395,55
708621,55
71001,55
55861094,55
55822397,55
24408,55
56080150,55
617431,55
55820941,55
35329,55
99667,55
55811761,55
526748,55
55810396,55
227137,55
9592362,55
561666,55
471069,55
464812,55
55743963,55
853652,55
5799758,55
155004,55
194326,55
490880,55
55803156,55
15810330,55
9814674,55
9781315,55
9602966,54
137357,54
684248,54
474572,54
215958,54
55779323,54
9739681,54
9864632,54
56083514,54
56056996,54
100842,54
773431,54
800000052,54
55805315,54
56076059,54
5178939,54
101485,54
55824990,54
55787873,54
365501,54
55805598,54
95137,54
56081941,54
262204,54
800000673,54
655483,54
25624,54
55807397,54
55835776,54
55749137,54
467404,54
56039686,54
817325,54
56083406,54
56093320,54
179501,54
56072812,54
291302,54
55804043,54
56080099,54
41695418,54
13223605,54
4108803,54
8931680,54
55736176,54
574465,54
55772939,54
307628,54
80134,54
56036772,54
47194,54
50000375,54
519957,54
56087330,54
55771386,54
56059040,54
55737711,54
828541,54
1355472,54
49566,54
679065,54
55811875,53
56054012,53
33397944,53
94237,53
55806618,53
55745397,53
688332,53
295230,53
101511,53
421871,53
3807670,53
41384177,53
4298687,53
9783394,53
378169,53
55789826,53
3503950,53
4968787,53
55807572,53
808856,53
555879,53
55823099,53
68948,53
800222,53
614639,53
101135,53
56066373,53
579651,53
845235,53
55840441,53
101052,53
55790222,53
56072744,53
55717936,53
55793616,53
70689,53
56077134,53
688832,53
56082732,53
14736301,53
768980,53
56093021,53
688009,53
3353371,53
56483,53
55779502,53
9826502,53
800000842,53
756562,53
558186,53
645280,53
53251,53
285183,53
853707,53
55806714,53
56049274,53
545941,53
55777508,53
56054981,53
56051488,53
3487232,53
691254,53
55857265,53
100679,52
1354711,52
855083,52
56034212,52
55797032,52
681562,52
779726,52
55817147,52
248935,52
4355418,52
55822419,52
83196,52
55861177,52
91213,52
264322,52
59773,52
46630,52
43875,52
55828605,52
56050966,52
9861556,52
56763,52
55747386,52
9805255,52
3653251,52
55813050,52
3878690,52
463937,52
591492,52
586376,52
9648252,52
607217,52
9792776,52
641599,52
281239,52
227792,52
102021,52
55797945,52
13298862,52
579618,52
31464,52
39355227,52
55759768,52
37772952,52
478349,52
6106300,52
4349060,52
618959,52
385882,52
3325264,52
115017,52
302529,52
800001274,52
148095,52
55817143,52
837758,52
430727,52
55738290,52
81822,52
491772,52
97067,52
5295320,52
620060,52
55758611,52
55807396,52
217577,52
823039,52
32419,52
55856898,52
801887,52
496974,52
664080,52
55788494,52
55802506,52
103930,52
617775,52
39755,52
233820,52
80467,52
56079962,52
815175,52
530603,51
800001144,51
56068221,51
55783823,51
55859612,51
56095335,51
51348,51
698008,51
559135,51
55782540,51
802627,51
3436939,51
9545692,51
724782,51
55788555,51
102383,51
668891,51
9506633,51
9593157,51
475800,51
101420,51
543202,51
764033,51
55813825,51
56057346,51
798309,51
55749405,51
5104928,51
56069468,51
866045,51
55863672,51
55822882,51
458668,51
800001643,51
70004,51
4470630,51
55805746,51
379702,51
41394255,51
752025,51
144937,51
56062121,51
67979,51
56083491,51
55741687,51
51917,51
5998706,51
291067,51
55750448,51
635098,51
9637314,51
55771613,51
101580,51
55854567,51
56048245,51
9636010,51
55768641,51
56061822,51
845135,51
55769082,51
55863455,51
591530,51
780639,51
55755276,51
592968,51
55757836,51
4640751,51
186156,51
56048008,51
285171,51
164124,51
55749448,51
56067037,51
9757114,50
55749982,50
59614,50
375138,50
56069662,50
55818855,50
3668275,50
102412,50
56024161,50
56039095,50
565895,50
567898,50
734748,50
56081447,50
808523,50
101674,50
55778650,50
498309,50
55799830,50
55746738,50
435737,50
835506,50
100963,50
61349,50
7944976,50
695180,50
266933,50
3902533,50
55855297,50
55824178,50
149163,50
514782,50
4710426,50
278601,50
33765,50
55786408,50
188920,50
56041255,50
3900177,50
826983,50
129891,50
43503,50
517947,50
101360,50
381081,50
9583171,50
690611,50
55863510,50
371284,50
49305,50
3838393,50
9588664,50
9778235,50
802209,50
5468922,50
55803507,50
56026211,50
552657,50
55764501,50
800000152,50
55840387,50
5995115,50
808104,50
55804939,50
9592759,50
55835693,50
55826061,50
457628,50
55829555,49
684902,49
371787,49
638975,49
55756145,49
835187,49
92845,49
55805511,49
55802040,49
800002405,49
800002374,49
85182,49
55844368,49
55747804,49
79745,49
3441290,49
9888215,49
3567531,49
55798548,49
41598832,49
261881,49
681572,49
405360,49
69817,49
55863914,49
55764676,49
55745641,49
55848630,49
55744845,49
56066402,49
55770900,49
55768616,49
61361,49
50006170,49
800002363,49
700003,49
55764970,49
55825837,49
55745860,49
55802605,49
37627408,49
55860398,49
4438144,49
60249,49
59586,49
3420743,49
729622,49
40447,49
49255,49
633063,49
865593,49
56061856,49
56064469,49
56043617,49
9779025,49
55788513,49
55718768,49
100851,49
442953,49
55813556,49
243765,49
55756119,49
373017,49
67102,49
3482453,49
19518,49
193568,49
649951,49
55766288,49
55747102,49
55812742,49
71782,49
39817,49
9785063,49
750498,49
55809518,49
5041599,49
70572,49
557911,49
374334,49
56092468,49
385076,48
55830342,48
13229028,48
4654794,48
55801406,48
55784664,48
88127,48
67690,48
9582881,48
513302,48
14287177,48
50005804,48
55814466,48
50023068,48
55837548,48
853190,48
9871879,48
101791,48
56031205,48
55853214,48
55832241,48
99393,48
378022,48
13616759,48
4521488,48
41823,48
55841937,48
846562,48
55844333,48
62799,48
55805544,48
9791170,48
144692,48
33389508,48
54064,48
4410445,48
5031822,48
55813379,48
55745658,48
56067214,48
829261,48
277972,48
55741329,48
860532,48
3695925,48
782269,48
9830671,48
55766060,48
861401,48
733708,48
800002394,48
94081,48
55758210,48
205089,48
55834031,48
55807465,48
499579,48
728997,48
55786289,48
56051501,48
56076435,48
130700,48
800000132,48
460321,48
55820798,48
5158965,48
55756334,48
800001528,48
3890111,48
1357347,48
55779063,48
90235,48
271364,48
9594115,48
777979,48
588463,48
219693,48
9656591,48
55828450,48
1355034,48
690084,48
68264,47
9775552,47
55841389,47
56039241,47
9739960,47
55807347,47
9812115,47
55859546,47
41441373,47
5761128,47
378724,47
56027709,47
593302,47
63695,47
4514540,47
406232,47
55736245,47
772523,47
9625842,47
3622148,47
44744,47
55810387,47
5657461,47
627454,47
800001567,47
534443,47
55852719,47
56084524,47
64968,47
50018217,47
9798038,47
55786861,47
55831152,47
58144,47
3682381,47
55820289,47
55808805,47
5043032,47
42416,47
56057932,47
68749,47
5862531,47
56088018,47
6022427,47
55784869,47
834333,47
89111,47
55801617,47
33408033,47
55794268,47
484256,47
55783831,47
55836921,47
377740,47
212163,47
83432,47
516089,47
49061,47
488266,47
466072,47
55825510,47
833250,47
497157,47
474005,47
55771267,47
56083812,47
37613382,47
81871,47
577333,47
149838,47
644432,47
407263,47
4124735,47
56081408,47
94359,47
233801,47
369734,47
570515,47
55747202,47
102096,47
55815486,47
209576,47
56096303,47
9758728,47
380171,47
827313,46
5799940,46
56088206,46
380122,46
9829858,46
130885,46
102522,46
4558567,46
5833128,46
366521,46
819794,46
55826874,46
640003,46
626929,46
656008,46
56085671,46
836425,46
55802861,46
56074214,46
55836015,46
55740888,46
56026234,46
796598,46
50003247,46
775235,46
458240,46
374679,46
55782735,46
55744361,46
5763312,46
395037,46
55820803,46
613357,46
180176,46
374682,46
160991,46
55759450,46
55861123,46
4959361,46
479525,46
55765849,46
55820799,46
381756,46
3498693,46
55829556,46
183746,46
92001,46
6076694,46
9709234,46
40507,46
55735162,46
596133,46
55843887,46
285699,46
55805537,46
583112,46
55813059,46
5165323,46
3637356,46
41925,46
800002320,46
748304,46
9592452,46
55786331,46
5950116,46
55817396,46
55846871,46
532576,46
41433864,46
100918,46
866831,46
664924,46
766551,46
56067022,46
735153,46
852674,46
5977511,46
760241,46
56056737,46
678263,45
605172,45
68187,45
55821263,45
12321,45
74167,45
56045766,45
56040226,45
5307518,45
56096157,45
4356787,45
5332891,45
55851886,45
55822926,45
55735269,45
422415,45
5259383,45
3711326,45
55822456,45
56068765,45
41445332,45
5739392,45
375445,45
597001,45
1848169,45
102459,45
55814635,45
65723,45
9707681,45
701398,45
55802282,45
9892607,45
375362,45
55800420,45
55790716,45
487350,45
24937,45
98929,45
9551934,45
10402381,45
834947,45
13499682,45
777126,45
55854580,45
9477398,45
45307,45
228961,45
213048,45
572510,45
800001786,45
84971,45
386217,45
754792,45
783942,45
60006,45
710518,45
281240,45
9785489,45
48922,45
34240,45
26350,45
5408123,45
507405,45
601620,45
56026901,45
55855065,45
55828326,45
800001347,45
55803617,45
612458,45
661962,45
40364084,45
55749807,45
56518,45
50797,45
30149,45
56071126,45
55844166,45
35190,45
5263448,45
5450928,45
840319,45
9768088,45
9780052,45
853985,45
55766098,45
172436,45
100962,45
55863237,45
55736200,45
534123,45
63474,45
9780262,45
55813056,45
56024807,45
55863882,45
55839639,45
9482794,45
55820135,45
55768446,45
4255681,45
55861857,44
800001343,44
800000286,44
92610,44
4031550,44
6019982,44
576145,44
36135,44
501704,44
388842,44
84249,44
56050987,44
55855094,44
860044,44
596122,44
458326,44
731529,44
9781152,44
56030362,44
841248,44
695770,44
658563,44
299400,44
55747490,44
126512,44
56070375,44
3378741,44
56070864,44
257086,44
26552,44
55807341,44
55839211,44
9801851,44
9591627,44
55785152,44
4264393,44
56043504,44
56077526,44
518499,44
55859488,44
800001210,44
506106,44
101353,44
9588292,44
55772793,44
481353,44
56042351,44
195245,44
52749,44
636515,44
56063506,44
610245,44
87361,44
9597697,44
55813999,44
300104,44
705463,44
55821477,44
56050895,44
637996,44
735602,44
56046627,44
55785599,44
648562,44
15161844,44
49014,44
378873,44
500823,44
469719,44
56046689,44
745038,44
29450,44
55801826,44
55806827,44
793845,44
716424,44
141742,44
6026509,44
705220,44
5317753,44
9755737,44
9602256,44
55741061,44
204225,44
55816201,44
56068103,43
196650,43
55862978,43
286373,43
33394407,43
800001289,43
164335,43
4557970,43
181504,43
9656385,43
747552,43
205145,43
55812451,43
685711,43
55777890,43
5372526,43
800002367,43
5077256,43
55807684,43
4471949,43
55862189,43
237472,43
55735716,43
56075791,43
9549834,43
55809571,43
515469,43
55741841,43
139767,43
584403,43
55755399,43
102613,43
55811607,43
6040058,43
56060100,43
3728383,43
55747786,43
5817289,43
55814936,43
1355580,43
814123,43
55800971,43
56052361,43
614867,43
642271,43
55830401,43
15828992,43
285664,43
764479,43
9746335,43
753227,43
55801319,43
560818,43
56028073,43
851397,43
5063289,43
9861930,43
37706453,43
55737722,43
4230331,43
5535022,43
807935,43
414857,43
9599360,43
89891,43
789650,43
55855289,43
56060372,43
829988,43
3437893,43
9695821,43
56058621,43
37734837,43
26189,43
3460063,43
9779404,43
55812511,43
56029390,43
55826947,43
827126,43
856489,43
462663,43
166946,43
272233,43
9788516,43
380708,43
55798461,43
55750449,43
9592199,43
641896,43
9879797,43
202940,43
644889,43
9776453,43
650320,43
800000859,43
665609,43
21818,43
378336,43
80294,43
277439,43
55831595,42
56089609,42
55787801,42
660751,42
73143,42
680592,42
55815163,42
723903,42
54562,42
10226092,42
153971,42
4599102,42
500822,42
9623615,42
644222,42
739521,42
55707206,42
285266,42
404579,42
493606,42
598739,42
55814183,42
94295,42
55764445,42
56069162,42
55824543,42
1354211,42
289023,42
855983,42
55774313,42
55777479,42
599093,42
55778452,42
232844,42
56043866,42
787686,42
3504127,42
81528,42
55813093,42
116055,42
55741811,42
55807700,42
55788602,42
249595,42
55784268,42
9592575,42
50024162,42
85874,42
9787286,42
9779191,42
800001251,42
9599714,42
365413,42
55776330,42
586972,42
530960,42
639409,42
448001,42
56090301,42
35073,42
55749172,42
494584,42
9783231,42
55769594,42
6207129,42
55789595,42
56091456,42
55850499,42
583059,42
56024586,42
23086,42
179981,42
708325,42
56085514,42
9778111,42
291770,42
26896,42
808797,42
585615,42
50024705,42
101230,42
1357255,42
1615257,42
55828774,42
56054695,42
720370,42
37621351,42
232288,42
55765091,42
56050733,42
800000455,42
40463387,42
56032323,42
241003,42
55768428,42
25669,42
36438069,42
772345,42
305406,42
42657,42
805611,41
672474,41
235584,41
9754566,41
497053,41
732439,41
743111,41
55808144,41
9734158,41
288891,41
375636,41
55790655,41
55830132,41
83235,41
9616852,41
5247412,41
82900,41
5382403,41
842381,41
373663,41
9836603,41
55800560,41
101653,41
91833,41
9863142,41
55839525,41
3846425,41
55837157,41
55759044,41
55822135,41
55755710,41
593008,41
55759429,41
55840444,41
760394,41
305793,41
4359138,41
90842,41
640687,41
3558388,41
378079,41
63644,41
842522,41
452142,41
375500,41
9686443,41
9618147,41
40804,41
56085628,41
646205,41
289027,41
800001284,41
25996,41
767505,41
9863793,41
746785,41
826313,41
673716,41
722614,41
617451,41
554977,41
52371,41
56081513,41
158675,41
731604,41
452907,41
3406089,41
55806983,41
553258,41
535280,41
4828226,41
55803869,41
4824760,41
853927,41
55789698,41
68246,41
14660,41
9756209,41
56035127,41
517240,41
368970,41
56046168,41
37670246,41
800002384,41
653267,41
90590,41
705566,41
59411,41
55833013,41
233420,41
212114,41
55755499,41
56041290,41
666494,41
715233,41
55791265,41
52227,41
9565822,41
296577,41
56085645,41
743332,41
55827779,41
56050730,41
642894,41
9755622,41
4629230,41
421909,41
9772146,41
166734,41
9478502,41
9593525,41
75422,41
55746890,41
528882,40
739315,40
178054,40
183906,40
55820945,40
80191,40
570653,40
55860714,40
55766299,40
623304,40
55815959,40
9727582,40
55862940,40
5238266,40
5262795,40
56056992,40
48876,40
56048938,40
101330,40
460104,40
9550164,40
14445305,40
55744283,40
781584,40
5147619,40
283703,40
446551,40
715348,40
735642,40
56082397,40
100867,40
538776,40
55820722,40
56050934,40
710761,40
55811949,40
39837,40
546906,40
780403,40
56035124,40
9890180,40
772598,40
89793,40
33977,40
1357659,40
494243,40
211568,40
13168954,40
804091,40
291988,40
55863386,40
612050,40
55811731,40
92130,40
55718444,40
70379,40
56079761,40
55812183,40
41380972,40
4476544,40
578480,40
386232,40
55860862,40
55737774,40
55802930,40
55812131,40
14342637,40
9540083,40
56025095,40
56038382,40
56040287,40
55778859,40
718234,40
55830515,40
56060868,40
14509659,40
55737812,40
233022,40
782712,40
470968,40
3620404,40
55769025,40
55788400,40
9652108,40
3512979,40
55837373,40
55807668,40
3540895,40
56029980,40
303064,40
9495693,40
55861918,40
4609944,40
56075042,40
242717,40
9597678,40
614437,40
586137,40
55766066,40
642562,40
251222,40
55735254,40
50026591,40
800002244,40
66941,40
13885119,40
232761,40
55747518,40
29267,40
55752148,40
3718204,40
55807216,40
642384,40
558348,40
55828776,40
49569,40
3578887,40
509453,40
55802511,40
777645,40
6108542,40
309968,39
436137,39
376113,39
9823348,39
56087655,39
188523,39
133888,39
13617424,39
382974,39
55803276,39
862162,39
101373,39
186733,39
303375,39
55810078,39
281864,39
94580,39
285560,39
62684,39
55810304,39
55747340,39
55738373,39
55790220,39
305731,39
437354,39
55860325,39
428860,39
55825189,39
196830,39
505739,39
55787082,39
121488,39
5251477,39
14291106,39
90531,39
498759,39
101747,39
150136,39
496610,39
9558671,39
56069554,39
87920,39
55821719,39
56087658,39
83529,39
3976745,39
379279,39
56077615,39
4329335,39
640637,39
280209,39
101576,39
36602,39
631313,39
433008,39
55787854,39
9593731,39
368935,39
55815915,39
69102,39
49436,39
762467,39
590637,39
4019870,39
70789,39
702040,39
55801739,39
61921,39
3481011,39
771530,39
9675813,39
208748,39
56082132,39
132530,39
4433176,39
311427,39
9859992,39
272066,39
3325414,39
31381,39
535452,39
724714,39
55808591,39
649205,39
54551,39
55813254,39
55798744,39
61563,39
697571,39
391813,39
56091766,39
55785138,39
33382821,39
13352460,39
56067624,39
9781329,39
800001236,39
9826784,39
800000992,39
55759752,39
98079,39
4777815,39
48108,39
56032213,39
168799,39
78155,39
9778998,39
221288,39
473493,39
289450,39
396383,39
55813383,39
691687,39
5192696,39
55766157,39
426985,39
37624034,39
91321,39
55791173,39
617210,39
399425,39
4721244,39
56054366,39
369746,39
518365,39
9600924,39
55771814,39
6058177,38
807676,38
56057854,38
55805033,38
44901,38
55754281,38
55847463,38
387169,38
55797837,38
50026404,38
55778711,38
397117,38
430276,38
5642547,38
55839964,38
281270,38
467902,38
741695,38
800000472,38
55765230,38
672883,38
308937,38
50027269,38
15275767,38
800001370,38
4629188,38
55763298,38
145733,38
55782888,38
151747,38
55773315,38
9599315,38
63279,38
56058532,38
3926259,38
165493,38
3770098,38
55807567,38
4862063,38
59127,38
366928,38
70992,38
56073363,38
55749983,38
749903,38
4192134,38
725933,38
55851147,38
55775060,38
846035,38
50023082,38
436471,38
501061,38
9830429,38
505593,38
55802365,38
791514,38
395009,38
101669,38
