id_1,id_2,score
1120216982323834219,4209691003485423022,0.7
3227913353286235566,3615227291026419118,0.05
309576597620329850,2255140663167905198,0.95
1039161378698452398,4678076433024923054,0.7
3642247758635662766,7353213715985268142,0.0
940087657215012270,3975502182922436014,0.85
8389045968410105210,1525550420316376494,0.05
4714079599551270251,3867417757031527802,0.6
3083802165853312430,7839604109476552110,0.0
6731722941606589818,5056379384224636282,0.5
642849846807428474,4434877860643990958,0.0
3831401837197532538,7119029750175903150,0.1
8199893477385774510,4191691136006729134,0.25
3354018504232103342,2120031299081090478,0.0
7983725504677176750,2804580453927110010,1.0
8578196379806002606,1759739475449423226,0.0
3056784200046859694,1093213317356363182,0.05
3299966765493415342,7722500857685656954,0.95
4110627379771710894,2093012554227500462,0.05
2795571787310431662,237527075384935854,0.0
2381242783352143278,6146243924576275834,0.0
1300377436724041134,2813578554259561902,0.3
3083791787507910010,7344201249342105006,0.7
2786561524446426542,5731915800215137658,0.0
4840205640539452846,5542765015270714798,0.15
2786553161851624878,3768348217864906158,0.65
6551566560435150254,7082996850045566382,0.5
1282361053840020910,4606017734628627834,0.0
1021155651889964410,1993929189402271150,0.5
3119826738096508334,8641243179955475886,0.0
2174071944241182074,3732308180443145646,0.0
21352546193264046,1912864507603092910,0.1
1759732278378827182,5200494204609594798,1.0
3651256394794827182,7722503647421945262,0.0
6614617513450685870,318588711888227691,1.0
5515753011008810362,3750336137004699054,1.0
2273152830357886330,6497527258692676986,0.0
2750533985394183598,3020750977337931182,0.05
2759528956897162670,6641634456180946350,0.7
3020747230244930990,2462278904716944814,0.15
3966509086767904174,6578592103533323642,0.6
4002514254110012794,5398642711760919915,0.2
2669469506597584302,5182454999524681134,1.0
2795571555474935214,3056775994859980206,0.5
7272150666393529774,4822194447739717038,1.0
2345211174262179246,6749725158075968942,0.0
93400204986756526,1030149492958612910,0.2
1714704770937030010,2714506587049500078,0.0
7821587314332001658,3236921375745131950,1.0
3660253271114993070,3552169814034922926,0.0
480720255718479278,4840201813111993774,0.1
642849846807428474,6452492484952524206,0.05
7344210273122084270,5695894462382075310,0.0
2624424240858328442,8001729274786813358,0.5
561784882270283182,5524750648173049210,0.05
8280959068296877486,7028956330677849518,0.3
4849205931490078074,8217907200598654330,0.05
6641621567983367531,102407413226917294,1.0
4398853030322330987,6407456023646834094,0.0
4074585931350504878,5380634693410633082,0.0
3786367668988065198,2354222995174106542,0.6
2417273347681422766,6263348591440209326,0.6
8244918385278295470,3876427899044699566,0.15
1561572239118192046,1624630875224454574,0.4
129430637203641774,8334988775412889006,0.0
5794965474707097006,8479115373596505466,0.9
7227110691146509742,7010948085098970490,0.0
6182271405349545390,3101818027632504238,0.55
1705692098099967406,6002124370365203886,0.85
147432937492237742,1264344473711592878,0.95
1147253588010036654,5029353539352143226,1.0
5921074415032487290,5326597649180892590,0.05
7929672654644059566,543764598279587194,1.0
8380040418028832122,8028761238336902522,0.7
2002932440057138606,102414833372833198,0.75
2624423247058814330,3588204583513951662,0.0
967109530450621870,6857817206269629870,0.8
5308582524979862958,768952448071271854,0.7
3344998284710096230,8731314642802873774,0.0
120437563092548986,2435282345362175406,0.1
8812379602845767034,8920464204801000878,0.05
3534154749726039470,615826880997811578,0.9
940090736550241710,7632439190215142830,0.75
237524838564677038,2147047993242193326,0.0
5641850174700782970,1912862633754211706,0.0
5209504089241027962,4200699891058894254,0.1
2147057087464885626,8028753568534488494,0.25
1372434975977520558,1696680380119131566,0.95
8524142368870907310,7046974304380509614,0.65
3336004251723976110,7236119874480276910,1.0
4813183100763844014,4443890367448602030,0.25
4425867790646160814,868033874389499310,0.0
2480318708835425710,5975110866716724654,0.0
3038768692985515438,2201095916805365166,0.65
3912464909028642222,6254329278743373230,0.6
2795568549547535790,3435075330541491630,0.7
2219110158475752826,2291167525401804206,0.0
5479717699794050411,5011335722837001646,0.25
4993326723585461678,1111222299543129518,0.0
768942906277543342,2642445215768501678,0.05
678867438505272750,1093207528739900846,0.0
363620241421413806,6659661520880078202,0.0
1516536816546567598,8731317373393005998,0.55
5677872718287428986,2336211342856254894,0.6
8542166135161429422,5470703975267403182,0.0
8109822109431395758,5344610488433012142,0.4
1777759130726561131,3056777486959551918,0.35
2002932440057138606,138437515065863598,1.0
318574996422843770,4984304654417794478,1.0
1120206018339917230,3101813490349176238,1.0
2669457076705910190,2129041539637390766,0.6
300579043975034234,5380635243929417134,0.0
7974702523776968110,3272945555592277370,0.0
8244929607235702138,5200494834067897774,0.45
336606226395180462,5083397288396424622,0.0
831999809824949626,6848801752647214510,0.65
1714696282611584430,8280953414400595374,0.65
4038569253973863854,3687287917256680878,1.0
2615425257779901870,8055769602838238586,0.0
498737194525750702,6731720522682580398,0.95
3227918026189589934,7128031728626136494,0.0
3768347455297766830,5641844971001376122,1.0
4786161401308108206,777963045244257658,1.0
741916221267709358,8019747328823416238,1.0
2723511794937652654,543768697373785518,1.0
1678669475962570158,174465561844657582,0.9
1120231275501118842,6200289135660438958,0.0
8298967995732823418,2282148222551254446,0.25
2255143644196249006,5903056559556232622,0.0
5849019374485382522,75389406328923514,0.65
2435283153582640506,5344606800026258862,0.0
2327199634846139822,6434486999204240762,0.15
7209106401963048314,4984319655409513850,0.0
2660466578503513518,1318389302739912110,0.0
1840809338166697390,3236917986809175470,0.5
93412173739109754,3408062071043003822,0.0
5263547824545490350,2399261657566823854,0.5
2507341484504020398,8407059639703211386,1.0
6398452890486422958,2372237382168116654,1.0
7173074603551255930,3777350367711368622,0.5
7281155383964681579,868030414440900014,1.0
246530946041306490,1309374295767203246,0.05
2939678866567937454,8371017059372084602,0.0
3164860666867205550,237533891798584698,0.1
1345410290084584811,2885642091351264686,0.9
8830391897612744110,6785762334513595822,0.4
8695281264848678318,7326198078405592494,0.85
1192292717998069166,6560582844814507438,0.0
2957697912970001838,4840206743294997934,0.0
7605413088200650106,4515947638750567802,1.0
1021156958032684410,651862290018229626,0.65
6110221888533869998,6074192852643691950,1.0
4083602156607960494,5713909411569130874,0.0
4371825434541536686,4182672681358364078,0.0
1147257726328870318,985120246087955886,0.35
4569985730092277114,7353208485375653242,1.0
3074793831398557102,4696088859690833274,0.0
2831596775813029294,2507341788097897850,0.0
8425068061504023930,93408956954424698,0.35
1822786249479114158,2948691235132274094,0.45
7497332518999434670,1849818597624163758,0.85
1759736798427125114,4984321754859947438,1.0
1966905886606337402,8380032211465278894,0.05
931063576645950842,877014929839574446,0.1
7155056665637348782,1030157555428984238,0.95
1723701482438782330,3831399498383261102,0.35
6191283162434059694,7776552261816040878,0.0
498739781358579118,4029560991496148398,0.0
543758909504949678,336600041188953518,0.3
1057186798789027194,3290974762620757370,0.05
6884834253548477818,6290366507057898926,0.0
4578998708373153198,6218299311458510254,1.0
7281154677200825774,2047971173253864878,0.1
2588395512101281198,3651255474194783662,0.55
462703920992003450,2264149736293217658,0.65
7227116667470171566,4651052081680887214,0.0
1912868567679765934,7542372799688123822,0.2
1822793725306963307,4542965332915086766,0.3
877034692342963578,2345204768493735342,1.0
9001523925735279994,8812383270014670254,0.45
2174075034967737774,6299370986914821550,0.1
4029558296593315179,4984317925685198254,0.2
3263944839093732782,3471109153568865710,0.1
372639150122540410,507745822609614202,0.5
4615027064915813806,8307971940791625134,0.0
3372032920667528622,255538505807248814,0.05
444682464193150382,4759142069794944430,1.0
850014205488895406,399654600651726254,0.0
7974718402709972398,7218108918270797230,0.0
8289955195708386682,2534366452130620794,0.0
813959294942836142,7866620973015973294,0.25
7893644520409228718,7812575592516107642,0.45
723914277497685422,7227112148503535022,0.3
3128838325332677995,2624431796375385466,1.0
2723510427142393262,4335802285190854062,0.0
174466102105494958,7272147775896200622,0.0
7073989397290632570,5614827319163657594,1.0
4344802995108210027,2759533709911088558,1.0
5290543159378158955,1732701572877634990,1.0
1777749246873449902,5596809846758297006,0.45
1228315790884257198,6704695657563289006,0.05
1651652960730639790,4308781945185193390,0.0
1219311901286178222,8208892733926108590,0.25
877026521545569710,2723511794937652654,0.85
2156061869096979886,1732720178849039738,0.0
2849621577448242606,3975510539004384634,0.9
5605811781964834222,1417466258650475950,0.05
1849816811482625454,1048171428723185070,0.0
3146841587717481902,7082988468267068846,0.75
2867630074329607598,2894650977300680110,0.35
1903845643033568634,1021141574793868718,0.65
1597602503198831994,6416459332050640302,0.2
8830392045969759610,3777353336495111598,0.4
5074396016533331322,8145852547032175994,1.0
1219312857949089146,6191288058800979322,0.0
4362825718494141870,7128035109733391790,0.0
7614415216844043694,6992928886380748154,1.0
795970657498265006,3921468980202550702,0.1
2570373301474450862,8560179138184295854,1.0
1246334066259570094,4578993940207711662,0.4
6830793005552815534,7046971322098412974,0.3
6587594913055980922,2687481805088587130,0.35
4804173241613872506,8307971940791625134,0.0
7848612797108245882,336609267039395246,0.0
8145852627036904878,5452686684971517358,1.0
5849004138069671290,6425476989914690990,0.0
2813573655791001006,2381238261547883950,0.5
2786565326152854891,4056580383815677358,0.1
3254942576423423406,8605218886236681646,0.3
1120231275501118842,2002937158513608110,0.0
1849812766050555310,4840206743294997934,0.0
3588201328392127866,5164457169771806126,1.0
4705092026177621370,3435080253578995066,1.0
4092608968876340654,4146656708349044142,0.55
4876237722000500142,93403871887052206,0.1
372624132798719406,7155052968716123566,0.8
3119827142038838702,7227112148503535022,0.0
5353620346849402286,7055969834931793274,0.05
7524347032096198010,2633445619212486010,0.0
1660667309910320506,4930269136055250350,1.0
4930278560444200314,3281953427037693306,1.0
2984723173155194219,904047374857913774,0.35
1057175409213326766,6128224467159016878,0.0
1183273833100006830,3822391958344525230,0.0
1876836708393573754,6200290402102099374,0.0
255539769920017838,6668664547978657198,0.0
1327394880934817131,7209097959277475246,1.0
6119231192692710778,1372428264896943534,0.1
7893648929626017146,3065789883169762682,0.0
3525149474912259502,1588606817560640942,0.0
940089280711564718,1408461636803954042,0.5
2047976911838735790,4227713719491372462,0.1
3354014887966703022,5930074720257433006,0.0
183471276323636654,7740520501806130606,0.05
2507344493239303598,7551372121481096622,0.0
552771887014544814,642849272144563630,1.0
5578787471278441902,2732525322096903546,0.5
498733009182688686,2534361879756688814,0.0
6335401618737925550,4443890367448602030,0.0
1300375398992538987,4660051778043858350,0.1
111429850068290990,5758943216183520686,0.8
1678680699307615662,6785760307855015290,0.0
3624232510020140462,399654600651726254,0.0
4452897271855543726,4254738989099668858,0.4
1723718314702443898,3317972806907944366,0.7
1138250989259963822,8722307106239749498,0.35
1831804712761855406,7479316431625786798,0.6
5200495268248970670,904046865761539502,0.0
1651653484947570094,8298969765758387630,0.25
8380038019549689210,8965508357821760890,1.0
6857820967926998446,1039164622413237626,0.0
1516545501964516782,2444290804919971246,0.0
3489111130549511531,6317383281333683630,1.0
1948891444346066298,822996609428790650,0.85
3966508599769689518,2579400265576623534,1.0
1255331784788069806,1291363171806317998,1.0
5038361700931487150,3588201661947471226,0.4
2255135795034559866,6119224370720703918,0.1
5461691303834684779,7326178163713643950,0.6
2579401077316541818,8614225933285121402,0.55
48375137560450426,5038361692865314222,0.0
3480117624248483246,1093208412166407598,0.0
6920859580476597678,2984719278932587950,0.2
156462456990766510,8452093831207296430,0.15
2507343716455464366,3624233389451832750,0.0
3119823145070886266,5299575446527311226,0.0
507742407911202222,66381123442081198,0.2
994119238837720494,3173872692030358958,0.05
8145844196590540154,8506131949866341806,1.0
2966707151976603054,8416064255198680494,0.65
7290165108556901754,4497939145789373818,0.0
967099820310080942,1687686739764616622,0.5
2219105605198708075,3966501704379467130,0.9
2867633312769433006,4092608137563245946,0.0
1129233899120164218,5713898489416287662,0.0
4786165012647443886,201496933470350714,0.5
2138042840333895086,4813184372976770478,0.0
7686483912057548206,1048175985573629358,0.65
3038763280517770670,3317987220338918830,0.1
12345737036895610,3191885307779057070,0.8
7983718537341119851,3236909732019787130,0.25
2858625020427013550,2705502100541134202,0.15
2038967406533103022,7037949215565002158,0.05
66384776294518190,7434280647199094190,0.0
5812985931224599930,8524143282399964538,0.0
597813542589212078,4335798985652762030,0.0
2633441285386741166,8235921242323086699,0.0
7920671064948942254,417668097005739438,0.0
2228094742053354926,4930281265051596206,1.0
2903644538503071150,6740725743116719534,0.0
2300173658259338670,7227113771387342254,0.0
3426077909928265134,8461101745914723758,0.35
3137845905101727150,2993730667610877358,0.0
228526651965187450,1624634436912315770,0.0
2615429051913024890,7722513742962279802,0.15
3759339423234465146,4317781211656822138,0.4
759944204401778094,8497124720706782638,0.0
3336006620734733742,8362024923413323182,0.5
1957899536205469102,7290161248382461358,0.0
3678275687387501998,2210099799224708526,0.0
2408262408390063482,4290769351141518766,0.05
4083603615342366126,7857619895513644462,0.85
3340432425325998,6524555169703292334,0.2
7362212828775552430,4660069116678976890,0.05
4578997754901271982,462712223181727150,1.0
1471514012961099182,516740426629385646,0.35
1588605230403730795,940069544795979182,0.75
6029148523488877998,516754239942167982,0.0
4606011685596702074,7389237229842470318,0.9
3056782643370120570,7713504020127901102,0.0
2768549771927461294,2444294301397386670,0.0
2885645014215554478,2858621759123152250,0.5
7001926441423132078,4560981869344708014,0.0
8695290697243454842,2291172564361401722,1.0
2174075427338669486,3426076806151269806,0.25
3390039845751229818,3381040230530340270,0.0
4660054941939488174,3308986137118096814,0.0
1210304900656033198,4813183676853171630,0.0
426668946515682682,5236523478957086126,0.8
2426270637472585082,5461705680815742330,0.0
1291366284784416122,8623221587917153710,0.45
1966912371532430714,3741329834964499886,0.0
273556339873932718,3615226008684660142,0.35
3678273957805370798,4272749421792937390,0.0
2264134875598237102,3768348217864906158,0.75
687889850649595258,850013674975604090,0.55
6956894623650358650,1372430271265807790,0.0
1237326850808472954,3372033055801589114,0.45
273551994742039982,4452892278019337646,0.0
408661067531382190,4687081269048931758,0.45
12337640845743482,976117489921488302,0.7
2975716452053677486,5443684921026586030,0.5
7497333733822014894,7128038551664543098,0.0
2624434654653355438,3191877380522702254,0.0
4966308247958062458,5101412087604198778,1.0
1570582308136983982,6632637706027107758,0.0
5191479552657952122,1399451910887812526,0.0
2498308225938326958,7551372646495501742,0.0
3029759349033405870,7272150834733727150,0.15
3444062568538572206,4263743825195482490,1.0
1093196771189138810,4894247731558368686,0.05
1786768390442976686,7650449398353096110,0.0
2822594793378239918,2561387544194782638,0.3
3290968598177252782,1498536311317654958,0.6
354596484552957358,7254122354785015214,0.35
1579599711240971694,84402231565786542,0.0
2714498111366606254,6974913709341932922,0.15
1813786155763625390,1957899043899792762,1.0
3173866352021181803,5749932565634022830,1.0
3453098221376085422,4038563148142247290,0.05
390649230214403435,1453498914254935470,1.0
2912663524052043182,6290362343248111022,0.0
6416443557654709611,8659253657494293934,0.85
291557471447203246,3858418038780015994,0.0
1489523355060790702,7010931629834120570,1.0
994115075090523566,5830993948594863534,1.0
1228322304051467694,3200895056362671534,0.3
7893647791289564538,6308382164592555386,0.15
2624431398120418734,5740926855186550190,0.05
1165266532904109486,2282159937112153466,0.0
4227683995324091755,2047971528363728302,0.05
6884841502098922874,7055974321217623470,0.05
3390047453538243962,8028754605653831086,0.0
3083808762686328238,633835818578017710,0.65
2300165478711729582,2372233364034608558,0.15
6812778970344850795,7515340946982686126,1.0
5659862297686467962,8100813361816706426,0.05
5921065756282791342,6578587501943514542,1.0
6785764520780739962,6803767311255160238,0.3
8217904991928345978,102419566736088442,0.05
1345412006959289722,1210304326449159546,0.4
1102206728894590330,4092601051866967418,0.0
1930885061371415982,3975513387282087342,0.7
7416265867262119290,8965495973418812794,0.0
1642641350298899834,2759539403744583034,0.15
2525353226747919790,1687686739764616622,0.55
2210100292783416750,904059449476398510,0.0
8623230572106354042,868037866747764142,0.0
7713495501631888814,1300372303872738734,0.05
3326436038933882,6938879443854970286,0.0
3813386112920397230,3119829500856192378,0.0
5767948215713443179,931078090926982574,0.0
931084941109530030,6848813803912957358,1.0
2093007343933361582,4840201813111993774,0.2
1849812766050555310,2147051749255689646,0.0
2876634353512885678,8389032773407370618,0.05
2002932440057138606,8731314876510164346,0.95
102422779089923502,1057184143584791982,0.0
6101189843321179499,48369661361257850,1.0
2399255404815752570,8974510343495288186,0.05
2543372408066200954,2345218518613663150,0.85
75398408459541934,9001531508721970606,0.2
877030748134966702,7461298826888340910,0.55
363628003075780014,2381239352944756142,0.05
8226913839401936302,5596811668954293678,1.0
30358350456429998,3489126084411473326,0.05
6812778970344850795,868030414440900014,1.0
2768551094993831275,3335975883262002554,1.0
6983912204371867002,886043553533025658,0.0
3984520631891027374,1309382490589113774,0.55
6470494370402839930,3651252054323027322,0.1
2291166958621320622,4840202601874113966,0.55
3290941645603485102,8091791318909343150,0.55
300579779537362350,6254332317039691182,0.0
8902444720096685486,5858026112918228346,1.0
399655780918584698,2696489582908087674,0.0
3606219752431404462,7974710454747174318,0.0
1291357548001334702,5128435002373619118,0.0
2813586603328679342,2201094936764560814,0.0
624838913638014382,8506137560434615674,0.0
2975718509775793582,4119636809515806074,0.0
5551779841507601838,7434284465383499182,0.6
6569588814550336942,102419146788134318,0.0
5299574109714881966,2417271610324526510,0.0
1642652265629234606,2768550716773313966,0.0
2831600536577052078,6056177505370424750,0.0
5650856077392561582,6398452706851909038,0.85
2534361165932842362,2047974200856966574,0.1
5065383666986394987,813973495203005870,0.35
5083393369428295034,3579190276802524590,0.85
381630958375108014,3128821653509213614,0.45
120436343422522798,192493733326837166,0.0
255532116740687211,3732308180443145646,1.0
2129038852125879726,8244928964093105582,1.0
2660452178614402478,976117171795531182,0.0
651842543629120875,6362411980709813678,1.0
3489111130549511531,6677659809881370030,0.95
985123644437462446,4425874811029806510,0.0
2615425396269333934,3786354588536305070,0.0
3462103945828625838,2255139623246994810,0.0
4759144052596002222,3254941306219642286,0.05
1147253596164122030,804970071976779182,0.55
660862982355848622,2291169718208714158,1.0
3948495440619869562,6740730132619531642,0.55
1831799468850531758,4272735107578832250,0.15
3038758220911977850,5605795505036307834,0.0
2435286530902615418,7758542510066544046,0.7
2597405787367069102,8578192252794400174,0.8
1741731531000325498,8785363050584405422,0.0
3660259418875332014,8010728198999807406,0.25
859011783215404462,4515947338060998062,1.0
273551994742039982,8965502528079928698,0.0
8262944075996579246,1408466002268212654,0.65
6119230459360525742,5056380964552998266,1.0
588807957283005870,2111025176977935790,0.5
1498522939984084346,8280956440410195374,0.15
6884842434616135034,696895609722037626,1.0
2210104322684798382,3930476196495334830,0.0
8515135490553146798,8181869641505510830,0.0
2201087351796954490,3579194456109907374,0.15
2507340113902314874,1795773373904981422,0.3
3651243531703002542,4515947338060998062,0.95
1516545501964516782,7866625483034652078,0.15
5984119538465359211,5209497516104895918,1.0
2210096077410567598,1705703371578922414,0.0
2471313138426826158,2300176353491305902,0.0
2948686368576568698,4813180118129507758,0.0
3092800079247553966,5209489802907946414,0.7
7200093581760159150,8334995000080498042,0.85
7037965557284013434,8470103349832076666,0.0
2813583099068958074,5542766279629505966,0.0
5966106413201319290,5894040563839638906,1.0
1390451401786906030,2903655073883768238,0.0
381633486400239022,2858613809236622766,0.0
6731717740087408046,453694928581369262,0.05
3687285978773300654,7452290188470285742,0.0
1264336076516902318,4245727028013858222,0.2
723917145346162094,4101614166091566510,1.0
8758335157853789562,5488722501911711150,0.05
3597202683540329902,723913044881173882,0.45
7137033678796844410,8226916909594785146,0.65
624825910945945006,3525156372666762670,0.4
768949420743783854,7911656978669624750,1.0
1624625187976498606,1588606817560640942,0.3
723916692705478062,21352970483727790,0.0
8398053156912194923,2138036246758991211,0.65
3966514357359156654,5182480119000346030,0.9
372623032955514286,8055769602838238586,0.95
2885640136368080302,5767944413965378990,0.25
6587603604108604846,3128829960978642350,0.05
5029355418996815226,2363233270952711546,0.0
4200699425524858286,2966709841174422958,0.1
2354217045901383034,3750322424496254382,0.4
1678668908996701614,5164457169771806126,0.85
2345210320591402362,5020345688976977274,0.5
507742836635084206,8740319886828987822,0.0
3471112249126327726,5479723820477502894,0.0
1750735949201280430,507740225698880890,0.1
2038954512529237370,7434278454404251054,0.0
4696087185445914030,1057185811804198266,0.0
1840811932710567342,8866426392381881774,0.55
1381438239874088314,3480117624248483246,0.0
1246331649584428462,7821573176010376622,0.0
6047175748025875834,1273357796503375278,0.85
777934144787928494,5876026108498503086,0.8
3110822532120360366,5200492161255237038,0.0
5101412247334530478,642852072717489582,0.9
2219107041791618478,7794565902552432046,1.0
7335203062297259386,30363923697356154,0.9
3957500854997474667,3218907602466731438,0.35
1246321898494453166,7974680697562568110,0.2
1768744853484627374,5686884209356492154,0.35
2930673689203625390,8208894500470418862,0.0
1732718645487117742,1489530779218679162,0.0
1966916047488247162,4533967830963109242,1.0
4497933580802815339,1867818474825354670,0.65
1543570358409420154,8154854200788026798,0.0
6443484170198152570,6353415371886337454,0.0
1543561318184670638,8929468449071338926,0.85
1921867094285694330,2939680946761536942,0.0
1795761750372089262,8226911490751806894,0.0
579802048145468794,2786558567667598766,0.85
426675684118513070,7722498509258509690,0.0
5587810579335980462,2282168088211914106,0.7
3390047647540225402,210503193127941550,0.0
2183077010860557742,4894247731558368686,0.0
237523224782906746,7326199666229050746,0.65
1768751057707130286,8623226534625144186,0.0
3471114431907151226,327597683285368186,0.5
7046969481517004139,1300375423392206202,0.0
1705701924923153838,7119023399733417338,0.0
1993930288857163182,8974506467822024110,0.0
6632639547072245166,3858418038780015994,0.15
1768750339120510382,4308779204507631022,0.0
7506330769187229102,8325984854498168238,1.0
30359846002800046,4822191591007671726,0.0
2741527643924143534,7911661315432076718,0.0
1084192508218850734,2363226594132274606,0.0
4164667331340236206,1516549972319915438,0.6
958098688615824814,5461696729245844858,0.05
3462102881697146286,4921267374614439342,0.0
1939883879850872238,8677272680910106030,0.05
2885627519759254891,8677273968662875566,1.0
2219109586626282926,5497725525750549882,0.5
2201100637010034094,777961454750543226,1.0
8677277849275733422,1579604422322253178,0.35
2183086792238757294,5533752206183777658,0.4
2912661392268098990,8001729274786813358,0.0
5803969090437252526,1561581535825479034,0.55
291559716477097338,3975502182922436014,0.2
3290955985490007470,822995819554577838,0.7
6551565723378113914,8533156209016374702,0.3
3579200781814738350,1651660915882184058,0.0
2579401200543116666,8560180245902644654,0.95
3507140490969204142,6290350964758117806,1.0
1930874292956358062,8920464204801000878,0.0
5461691303834684779,6299372997953303982,0.95
2264134875598237102,3723301474740704634,0.0
6263344065680856442,5921073352732054906,0.0
3372029295970489774,795970473075047854,0.0
7019942261199596974,1138242795661673902,0.55
408666703942604154,6686684719440768378,0.95
5263544345430275502,4867227260135585198,0.0
390653593485944186,5182481919455964538,0.65
6344406319817100666,4894247731558368686,0.0
3290968234595741102,5434678377662023034,0.5
93409305332557230,7740520900959704494,0.0
345602523881696686,7092004391381439918,0.7
723905810240431534,8271947293534520750,0.05
138446183830838650,6461498605367221678,0.05
2957697013684620718,2516332653705942446,0.95
1831801281212181934,813963260636595630,0.1
5398659015630470574,318592519497885102,0.65
606820498124252523,3263944882740594042,0.15
2363219921989897646,3408056967078249902,0.35
1822790960308196782,7064988193681581486,0.0
111430896125556142,7073995396797156782,0.0
2129036462920943022,2002936652434859438,0.35
4263745808916137338,2975703187117585838,0.05
2065991413244810670,3020756282503320954,1.0
6794770960567158190,6731716417178424698,0.05
8740321858880097643,4759138149064605102,0.0
1147253588010036654,453698661037743534,0.15
1264350080536386990,507745894258068858,0.05
2561383337474430382,4768146736360535470,0.1
5704894925039803755,3597200361593853358,0.05
976124256767032698,2849622018010058106,0.0
1894850798636201390,4633038796207691182,0.7
255535175226123694,7605404732165539246,0.3
4669061113767212410,7830593453379014010,1.0
8443092402559966586,5182475145955329454,0.0
354621521889174906,660865402415177134,0.45
967099045645677946,7695458834097743278,0.0
1624636222524695982,4669067542013240750,0.0
1138253860001385850,3011749641786109358,0.5
6776756049575931310,8713293573724609914,0.55
2471312031347852718,4470911692597181870,0.0
1102215195337338286,129439546862775726,0.0
1930881038316670382,5659848312022338990,0.0
2570373301474450862,5830993948594863534,1.0
6587604893017107834,5849006368653350318,0.0
4669066504065166766,1840811524193336750,0.1
3308971089363705262,2156056509208870318,0.0
111426438092121518,7560378930533227950,0.05
741930008816960875,5398642711760919915,0.35
3489121945280173486,8965502528079928698,0.0
1948894288684438958,4651055747538101678,0.5
1768753284245259642,868032604369356206,1.0
4786159962149221754,5948088423213733294,0.0
1489519334410483066,3606206267761823150,0.0
7938689520373493114,1993933200758488442,1.0
5461702232736949678,1813786341980577198,0.0
7560382312064910714,7614427892191147438,1.0
2435285044364909998,4362825729129860526,0.0
2102017808383194542,6200290402102099374,0.2
8181877318036516218,5587803883845231994,0.6
228519230277105070,4452892278019337646,0.0
6488523261477201259,4560976832488027566,0.9
2723507677158806906,5867023287162893742,0.0
8956487142534643118,2669477749878691194,0.0
1390427827124659630,922063289122217390,0.15
237515565410112942,3957499928677741998,1.0
3948492724756112747,147444310212472238,0.7
1894853344768888238,7686483326290896302,1.0
1543569047830988139,1912862959645414830,0.35
3029757177712766382,2759545350625291694,0.0
7083002614253319598,904064480468225454,0.0
7677466514534690222,417669398720796026,0.0
615827778566262138,1453489634219918766,0.0
228521447963934126,7353212800469288314,0.4
8064776051404920238,2759546970635240826,0.0
6200293470659063214,5677875550487061934,0.85
6524544077568654766,3308983010745972142,1.0
4903254407947908474,4939282452134088110,1.0
3480118922343026042,4669069820599086510,1.0
3290970421010910586,6659655910375499182,1.0
6542569396449260922,3435085303929855354,0.9
2831602204219880878,2894651413913269678,0.0
2065989569994333614,5849016799599418798,1.0
3534162621637995883,4984317925685198254,0.25
822994603161204090,6065181842338897326,0.0
4173676680658027950,5794960980517338490,0.35
3119828876807736750,6470506358086530426,0.0
588807257042683310,282562409476777390,0.0
2660467428545822126,3624233389451832750,0.65
4750134342771953003,453695798996510126,0.2
4894247752659135918,8920470115223657902,0.0
3336003185276089722,2921673122809574778,0.0
1381417731778842030,7929674032139713966,0.5
895055414388303278,2381242070401054126,1.0
940086519820928430,7533356388755283374,0.35
705901590018200939,2237103649443161466,0.0
5362626339533876654,381643325229249966,0.0
345615830991273390,219506621361604014,0.8
3408061345874683310,3137832323704569262,0.0
2165065981359398318,6425477592727231866,0.0
2390240409220631982,3020735412266689966,0.4
435688654149014958,8497128904094133678,0.1
1300365742603017646,868020057342094714,0.6
2561383796724227502,5371628589526797742,0.0
2011942857170431406,7308175683362690478,0.0
985127115427671418,5029351209005778350,0.5
1426481080593343918,7524354430474243502,0.1
201499600482428334,3705298210410188206,0.65
1048165530858446187,3426074049639763374,0.0
2480322814849488250,1174277003905858938,0.05
2534359183984424366,4398850516350004587,0.2
2282156712564557230,8767332195963309486,0.4
1768750339120510382,7290162341753726382,0.0
1903845588423577006,336608908735901102,0.0
1102217431440055726,3858418038780015994,0.0
4524949303060008366,1111222299543129518,0.0
3065786999077193134,4497929392465106350,0.0
1957899536463568302,4831197733897385390,0.0
2480326514468263290,4542961192568688046,0.8
8064783913652702638,5092398718508631418,0.6
2624434831605054894,8929473757860210094,0.0
2570394509445893498,2471309895116225914,0.5
345605371807772078,615830092409146746,0.4
2038968330021324206,8253926278239325614,1.0
958089771046231470,1030159964257901998,0.0
2399254983465649530,2471310417771400622,0.0
210506534993925483,4578993666544268718,0.0
4984319758933499310,2741520779440766382,0.0
129437814307624314,435670459809170862,0.5
8686273041775934894,8163863769009968558,0.0
147444310212472238,102414833372833198,0.75
3381028672264404346,6830795418347572654,0.0
1903859120841323950,246530907263897006,0.85
4705094898890718638,8614225983065814394,0.7
8217904991928345978,4020549438909306286,0.0
4200697086208845178,4588009390158904698,0.0
651861822080253358,1021157466900344238,1.0
2056986538822911406,8632238383983844730,0.8
4002530501186520442,6155248226533469562,1.0
1831806546236181882,6047172857696480686,0.35
2111021894107635066,4678079025782562222,0.0
5722910071244690862,3453100171115419054,0.0
1030151831765771627,6587588348484341166,1.0
2102005647805590958,1966899994114919854,0.7
